date,breed,cohort,cow_id,weight,year,month,day
2015-12-30,XC,C1,2046,311.68408331707315,2015,December,30
2015-12-31,XC,C1,2046,311.6342988292683,2015,December,31
2016-01-01,XC,C1,2046,311.5845143414634,2016,January,1
2016-01-02,XC,C1,2046,311.5347298536585,2016,January,2
2016-01-03,XC,C1,2046,311.48494536585366,2016,January,3
2016-01-04,XC,C1,2046,311.43516087804875,2016,January,4
2016-01-05,XC,C1,2046,311.3853763902439,2016,January,5
2016-01-06,XC,C1,2046,311.33559190243903,2016,January,6
2016-01-07,XC,C1,2046,311.2858074146341,2016,January,7
2016-01-08,XC,C1,2046,311.23602292682926,2016,January,8
2016-01-09,XC,C1,2046,311.18623843902435,2016,January,9
2016-01-10,XC,C1,2046,311.1364539512195,2016,January,10
2016-01-11,XC,C1,2046,311.08666946341464,2016,January,11
2016-01-12,XC,C1,2046,311.0368849756097,2016,January,12
2016-01-13,XC,C1,2046,310.98710048780487,2016,January,13
2016-01-14,XC,C1,2046,310.937316,2016,January,14
2016-01-15,XC,C1,2046,310.8875315121951,2016,January,15
2016-01-16,XC,C1,2046,310.83774702439024,2016,January,16
2016-01-17,XC,C1,2046,310.7879625365853,2016,January,17
2016-01-18,XC,C1,2046,310.73817804878047,2016,January,18
2016-01-19,XC,C1,2046,310.6883935609756,2016,January,19
2016-01-20,XC,C1,2046,310.6386090731707,2016,January,20
2016-01-21,XC,C1,2046,310.58882458536584,2016,January,21
2016-01-22,XC,C1,2046,310.5390400975609,2016,January,22
2016-01-23,XC,C1,2046,310.48925560975607,2016,January,23
2016-01-24,XC,C1,2046,310.4394711219512,2016,January,24
2016-01-25,XC,C1,2046,310.3896866341463,2016,January,25
2016-01-26,XC,C1,2046,310.33990214634144,2016,January,26
2016-01-27,XC,C1,2046,310.2901176585366,2016,January,27
2016-01-28,XC,C1,2046,310.2403331707317,2016,January,28
2016-01-29,XC,C1,2046,310.1905486829268,2016,January,29
2016-01-30,XC,C1,2046,310.1407641951219,2016,January,30
2016-01-31,XC,C1,2046,310.09097970731705,2016,January,31
2016-02-01,XC,C1,2046,310.0411952195122,2016,February,1
2016-02-02,XC,C1,2046,309.9914107317073,2016,February,2
2016-02-03,XC,C1,2046,309.9416262439024,2016,February,3
2016-02-04,XC,C1,2046,309.89184175609756,2016,February,4
2016-02-05,XC,C1,2046,309.84205726829265,2016,February,5
2016-02-06,XC,C1,2046,309.7922727804878,2016,February,6
2016-02-07,XC,C1,2046,309.7424882926829,2016,February,7
2016-02-08,XC,C1,2046,309.692703804878,2016,February,8
2016-02-09,XC,C1,2046,309.64291931707317,2016,February,9
2016-02-10,XC,C1,2046,309.59313482926825,2016,February,10
2016-02-11,XC,C1,2046,309.5433503414634,2016,February,11
2016-02-12,XC,C1,2046,309.49356585365854,2016,February,12
2016-02-13,XC,C1,2046,309.4437813658536,2016,February,13
2016-02-14,XC,C1,2046,309.39399687804877,2016,February,14
2016-02-15,XC,C1,2046,309.34421239024385,2016,February,15
2016-02-16,XC,C1,2046,309.294427902439,2016,February,16
2016-02-17,XC,C1,2046,309.24464341463414,2016,February,17
2016-02-18,XC,C1,2046,309.1948589268292,2016,February,18
2016-02-19,XC,C1,2046,309.14507443902437,2016,February,19
2016-02-20,XC,C1,2046,309.0952899512195,2016,February,20
2016-02-21,XC,C1,2046,309.0455054634146,2016,February,21
2016-02-22,XC,C1,2046,308.99572097560974,2016,February,22
2016-02-23,XC,C1,2046,308.94593648780483,2016,February,23
2016-02-24,XC,C1,2046,308.896152,2016,February,24
2016-02-25,XC,C1,2046,309.21366639999997,2016,February,25
2016-02-26,XC,C1,2046,309.53118079999996,2016,February,26
2016-02-27,XC,C1,2046,309.84869519999995,2016,February,27
2016-02-28,XC,C1,2046,310.1662096,2016,February,28
2016-02-29,XC,C1,2046,310.483724,2016,February,29
2016-03-01,XC,C1,2046,310.8012384,2016,March,1
2016-03-02,XC,C1,2046,311.1187528,2016,March,2
2016-03-03,XC,C1,2046,311.4362672,2016,March,3
2016-03-04,XC,C1,2046,311.75378159999997,2016,March,4
2016-03-05,XC,C1,2046,312.07129599999996,2016,March,5
2016-03-06,XC,C1,2046,312.38881039999995,2016,March,6
2016-03-07,XC,C1,2046,312.7063248,2016,March,7
2016-03-08,XC,C1,2046,313.0238392,2016,March,8
2016-03-09,XC,C1,2046,313.3413536,2016,March,9
2016-03-10,XC,C1,2046,313.658868,2016,March,10
2016-03-11,XC,C1,2046,313.9763824,2016,March,11
2016-03-12,XC,C1,2046,314.29389679999997,2016,March,12
2016-03-13,XC,C1,2046,314.61141119999996,2016,March,13
2016-03-14,XC,C1,2046,314.92892559999996,2016,March,14
2016-03-15,XC,C1,2046,315.24644,2016,March,15
2016-03-16,XC,C1,2046,315.5639544,2016,March,16
2016-03-17,XC,C1,2046,315.8814688,2016,March,17
2016-03-18,XC,C1,2046,316.1989832,2016,March,18
2016-03-19,XC,C1,2046,316.5164976,2016,March,19
2016-03-20,XC,C1,2046,316.834012,2016,March,20
2016-03-21,XC,C1,2046,317.15152639999997,2016,March,21
2016-03-22,XC,C1,2046,317.46904079999996,2016,March,22
2016-03-23,XC,C1,2046,317.7865552,2016,March,23
2016-03-24,XC,C1,2046,318.1040696,2016,March,24
2016-03-25,XC,C1,2046,318.421584,2016,March,25
2016-03-26,XC,C1,2046,318.7390984,2016,March,26
2016-03-27,XC,C1,2046,319.0566128,2016,March,27
2016-03-28,XC,C1,2046,319.3741272,2016,March,28
2016-03-29,XC,C1,2046,319.69164159999997,2016,March,29
2016-03-30,XC,C1,2046,320.00915599999996,2016,March,30
2016-03-31,XC,C1,2046,320.3266704,2016,March,31
2016-04-01,XC,C1,2046,320.6441848,2016,April,1
2016-04-02,XC,C1,2046,320.9616992,2016,April,2
2016-04-03,XC,C1,2046,321.2792136,2016,April,3
2016-04-04,XC,C1,2046,321.596728,2016,April,4
2016-04-05,XC,C1,2046,321.9142424,2016,April,5
2016-04-06,XC,C1,2046,322.23175679999997,2016,April,6
2016-04-07,XC,C1,2046,322.5492712,2016,April,7
2016-04-08,XC,C1,2046,322.8667856,2016,April,8
2016-04-09,XC,C1,2046,323.1843,2016,April,9
2016-04-10,XC,C1,2046,323.5018144,2016,April,10
2016-04-11,XC,C1,2046,323.8193288,2016,April,11
2016-04-12,XC,C1,2046,324.1368432,2016,April,12
2016-04-13,XC,C1,2046,324.4543576,2016,April,13
2016-04-14,XC,C1,2046,324.771872,2016,April,14
2016-04-15,XC,C1,2046,325.0893864,2016,April,15
2016-04-16,XC,C1,2046,325.4069008,2016,April,16
2016-04-17,XC,C1,2046,325.7244152,2016,April,17
2016-04-18,XC,C1,2046,326.0419296,2016,April,18
2016-04-19,XC,C1,2046,326.359444,2016,April,19
2016-04-20,XC,C1,2046,326.6769584,2016,April,20
2016-04-21,XC,C1,2046,326.9944728,2016,April,21
2016-04-22,XC,C1,2046,327.3119872,2016,April,22
2016-04-23,XC,C1,2046,327.6295016,2016,April,23
2016-04-24,XC,C1,2046,327.947016,2016,April,24
2016-04-25,XC,C1,2046,328.2645304,2016,April,25
2016-04-26,XC,C1,2046,328.5820448,2016,April,26
2016-04-27,XC,C1,2046,328.8995592,2016,April,27
2016-04-28,XC,C1,2046,329.2170736,2016,April,28
2016-04-29,XC,C1,2046,329.534588,2016,April,29
2016-04-30,XC,C1,2046,329.85210240000004,2016,April,30
2016-05-01,XC,C1,2046,330.16961680000003,2016,May,1
2016-05-02,XC,C1,2046,330.4871312,2016,May,2
2016-05-03,XC,C1,2046,330.8046456,2016,May,3
2016-05-04,XC,C1,2046,331.12216,2016,May,4
2016-05-05,XC,C1,2046,331.65233246753246,2016,May,5
2016-05-06,XC,C1,2046,332.18250493506497,2016,May,6
2016-05-07,XC,C1,2046,332.7126774025974,2016,May,7
2016-05-08,XC,C1,2046,333.2428498701299,2016,May,8
2016-05-09,XC,C1,2046,333.7730223376623,2016,May,9
2016-05-10,XC,C1,2046,334.30319480519483,2016,May,10
2016-05-11,XC,C1,2046,334.8333672727273,2016,May,11
2016-05-12,XC,C1,2046,335.36353974025974,2016,May,12
2016-05-13,XC,C1,2046,335.8937122077922,2016,May,13
2016-05-14,XC,C1,2046,336.4238846753247,2016,May,14
2016-05-15,XC,C1,2046,336.95405714285715,2016,May,15
2016-05-16,XC,C1,2046,337.4842296103896,2016,May,16
2016-05-17,XC,C1,2046,338.0144020779221,2016,May,17
2016-05-18,XC,C1,2046,338.54457454545457,2016,May,18
2016-05-19,XC,C1,2046,339.074747012987,2016,May,19
2016-05-20,XC,C1,2046,339.60491948051947,2016,May,20
2016-05-21,XC,C1,2046,340.135091948052,2016,May,21
2016-05-22,XC,C1,2046,340.66526441558443,2016,May,22
2016-05-23,XC,C1,2046,341.1954368831169,2016,May,23
2016-05-24,XC,C1,2046,341.72560935064934,2016,May,24
2016-05-25,XC,C1,2046,342.25578181818184,2016,May,25
2016-05-26,XC,C1,2046,342.7859542857143,2016,May,26
2016-05-27,XC,C1,2046,343.31612675324675,2016,May,27
2016-05-28,XC,C1,2046,343.84629922077926,2016,May,28
2016-05-29,XC,C1,2046,344.3764716883117,2016,May,29
2016-05-30,XC,C1,2046,344.90664415584416,2016,May,30
2016-05-31,XC,C1,2046,345.4368166233766,2016,May,31
2016-06-01,XC,C1,2046,345.9669890909091,2016,June,1
2016-06-02,XC,C1,2046,346.4971615584416,2016,June,2
2016-06-03,XC,C1,2046,347.027334025974,2016,June,3
2016-06-04,XC,C1,2046,347.5575064935065,2016,June,4
2016-06-05,XC,C1,2046,348.087678961039,2016,June,5
2016-06-06,XC,C1,2046,348.61785142857144,2016,June,6
2016-06-07,XC,C1,2046,349.1480238961039,2016,June,7
2016-06-08,XC,C1,2046,349.6781963636364,2016,June,8
2016-06-09,XC,C1,2046,350.20836883116885,2016,June,9
2016-06-10,XC,C1,2046,350.7385412987013,2016,June,10
2016-06-11,XC,C1,2046,351.26871376623376,2016,June,11
2016-06-12,XC,C1,2046,351.79888623376627,2016,June,12
2016-06-13,XC,C1,2046,352.3290587012987,2016,June,13
2016-06-14,XC,C1,2046,352.8592311688312,2016,June,14
2016-06-15,XC,C1,2046,353.3894036363637,2016,June,15
2016-06-16,XC,C1,2046,353.91957610389613,2016,June,16
2016-06-17,XC,C1,2046,354.4497485714286,2016,June,17
2016-06-18,XC,C1,2046,354.97992103896104,2016,June,18
2016-06-19,XC,C1,2046,355.51009350649355,2016,June,19
2016-06-20,XC,C1,2046,356.040265974026,2016,June,20
2016-06-21,XC,C1,2046,356.57043844155845,2016,June,21
2016-06-22,XC,C1,2046,357.1006109090909,2016,June,22
2016-06-23,XC,C1,2046,357.6307833766234,2016,June,23
2016-06-24,XC,C1,2046,358.16095584415586,2016,June,24
2016-06-25,XC,C1,2046,358.6911283116883,2016,June,25
2016-06-26,XC,C1,2046,359.22130077922077,2016,June,26
2016-06-27,XC,C1,2046,359.7514732467533,2016,June,27
2016-06-28,XC,C1,2046,360.28164571428573,2016,June,28
2016-06-29,XC,C1,2046,360.8118181818182,2016,June,29
2016-06-30,XC,C1,2046,361.3419906493507,2016,June,30
2016-07-01,XC,C1,2046,361.87216311688314,2016,July,1
2016-07-02,XC,C1,2046,362.4023355844156,2016,July,2
2016-07-03,XC,C1,2046,362.93250805194805,2016,July,3
2016-07-04,XC,C1,2046,363.46268051948056,2016,July,4
2016-07-05,XC,C1,2046,363.992852987013,2016,July,5
2016-07-06,XC,C1,2046,364.52302545454546,2016,July,6
2016-07-07,XC,C1,2046,365.05319792207797,2016,July,7
2016-07-08,XC,C1,2046,365.5833703896104,2016,July,8
2016-07-09,XC,C1,2046,366.1135428571429,2016,July,9
2016-07-10,XC,C1,2046,366.6437153246753,2016,July,10
2016-07-11,XC,C1,2046,367.17388779220784,2016,July,11
2016-07-12,XC,C1,2046,367.7040602597403,2016,July,12
2016-07-13,XC,C1,2046,368.23423272727274,2016,July,13
2016-07-14,XC,C1,2046,368.7644051948052,2016,July,14
2016-07-15,XC,C1,2046,369.2945776623377,2016,July,15
2016-07-16,XC,C1,2046,369.82475012987015,2016,July,16
2016-07-17,XC,C1,2046,370.3549225974026,2016,July,17
2016-07-18,XC,C1,2046,370.88509506493506,2016,July,18
2016-07-19,XC,C1,2046,371.41526753246757,2016,July,19
2016-07-20,XC,C1,2046,371.94544,2016,July,20
2016-07-21,XC,C1,2046,372.03496473684214,2016,July,21
2016-07-22,XC,C1,2046,372.1244894736842,2016,July,22
2016-07-23,XC,C1,2046,372.21401421052633,2016,July,23
2016-07-24,XC,C1,2046,372.30353894736845,2016,July,24
2016-07-25,XC,C1,2046,372.3930636842105,2016,July,25
2016-07-26,XC,C1,2046,372.48258842105264,2016,July,26
2016-07-27,XC,C1,2046,372.57211315789476,2016,July,27
2016-07-28,XC,C1,2046,372.6616378947369,2016,July,28
2016-07-29,XC,C1,2046,372.75116263157895,2016,July,29
2016-07-30,XC,C1,2046,372.8406873684211,2016,July,30
2016-07-31,XC,C1,2046,372.9302121052632,2016,July,31
2016-08-01,XC,C1,2046,373.01973684210526,2016,August,1
2016-08-02,XC,C1,2046,373.1092615789474,2016,August,2
2016-08-03,XC,C1,2046,373.1987863157895,2016,August,3
2016-08-04,XC,C1,2046,373.28831105263157,2016,August,4
2016-08-05,XC,C1,2046,373.3778357894737,2016,August,5
2016-08-06,XC,C1,2046,373.4673605263158,2016,August,6
2016-08-07,XC,C1,2046,373.55688526315794,2016,August,7
2016-08-08,XC,C1,2046,373.64641,2016,August,8
2016-08-09,XC,C1,2046,373.7359347368421,2016,August,9
2016-08-10,XC,C1,2046,373.82545947368425,2016,August,10
2016-08-11,XC,C1,2046,373.9149842105263,2016,August,11
2016-08-12,XC,C1,2046,374.00450894736844,2016,August,12
2016-08-13,XC,C1,2046,374.09403368421056,2016,August,13
2016-08-14,XC,C1,2046,374.1835584210526,2016,August,14
2016-08-15,XC,C1,2046,374.27308315789475,2016,August,15
2016-08-16,XC,C1,2046,374.36260789473687,2016,August,16
2016-08-17,XC,C1,2046,374.452132631579,2016,August,17
2016-08-18,XC,C1,2046,374.54165736842106,2016,August,18
2016-08-19,XC,C1,2046,374.6311821052632,2016,August,19
2016-08-20,XC,C1,2046,374.7207068421053,2016,August,20
2016-08-21,XC,C1,2046,374.81023157894737,2016,August,21
2016-08-22,XC,C1,2046,374.8997563157895,2016,August,22
2016-08-23,XC,C1,2046,374.9892810526316,2016,August,23
2016-08-24,XC,C1,2046,375.0788057894737,2016,August,24
2016-08-25,XC,C1,2046,375.1683305263158,2016,August,25
2016-08-26,XC,C1,2046,375.2578552631579,2016,August,26
2016-08-27,XC,C1,2046,375.34738000000004,2016,August,27
2016-08-28,XC,C1,2046,375.4369047368421,2016,August,28
2016-08-29,XC,C1,2046,375.52642947368423,2016,August,29
2016-08-30,XC,C1,2046,375.61595421052635,2016,August,30
2016-08-31,XC,C1,2046,375.7054789473684,2016,August,31
2016-09-01,XC,C1,2046,375.79500368421054,2016,September,1
2016-09-02,XC,C1,2046,375.88452842105266,2016,September,2
2016-09-03,XC,C1,2046,375.97405315789473,2016,September,3
2016-09-04,XC,C1,2046,376.06357789473685,2016,September,4
2016-09-05,XC,C1,2046,376.153102631579,2016,September,5
2016-09-06,XC,C1,2046,376.24262736842104,2016,September,6
2016-09-07,XC,C1,2046,376.33215210526316,2016,September,7
2016-09-08,XC,C1,2046,376.4216768421053,2016,September,8
2016-09-09,XC,C1,2046,376.5112015789474,2016,September,9
2016-09-10,XC,C1,2046,376.6007263157895,2016,September,10
2016-09-11,XC,C1,2046,376.6902510526316,2016,September,11
2016-09-12,XC,C1,2046,376.7797757894737,2016,September,12
2016-09-13,XC,C1,2046,376.8693005263158,2016,September,13
2016-09-14,XC,C1,2046,376.9588252631579,2016,September,14
2016-09-15,XC,C1,2046,377.04835,2016,September,15
2016-09-16,XC,C1,2046,377.1378747368421,2016,September,16
2016-09-17,XC,C1,2046,377.2273994736842,2016,September,17
2016-09-18,XC,C1,2046,377.31692421052634,2016,September,18
2016-09-19,XC,C1,2046,377.40644894736846,2016,September,19
2016-09-20,XC,C1,2046,377.4959736842105,2016,September,20
2016-09-21,XC,C1,2046,377.58549842105265,2016,September,21
2016-09-22,XC,C1,2046,377.67502315789477,2016,September,22
2016-09-23,XC,C1,2046,377.76454789473684,2016,September,23
2016-09-24,XC,C1,2046,377.85407263157896,2016,September,24
2016-09-25,XC,C1,2046,377.9435973684211,2016,September,25
2016-09-26,XC,C1,2046,378.03312210526315,2016,September,26
2016-09-27,XC,C1,2046,378.12264684210527,2016,September,27
2016-09-28,XC,C1,2046,378.2121715789474,2016,September,28
2016-09-29,XC,C1,2046,378.3016963157895,2016,September,29
2016-09-30,XC,C1,2046,378.3912210526316,2016,September,30
2016-10-01,XC,C1,2046,378.4807457894737,2016,October,1
2016-10-02,XC,C1,2046,378.5702705263158,2016,October,2
2016-10-03,XC,C1,2046,378.6597952631579,2016,October,3
2016-10-04,XC,C1,2046,378.74932,2016,October,4
2015-12-04,XC,C1,2038,335.884876,2015,December,4
2015-12-05,XC,C1,2038,335.6331877560976,2015,December,5
2015-12-06,XC,C1,2038,335.38149951219515,2015,December,6
2015-12-07,XC,C1,2038,335.1298112682927,2015,December,7
2015-12-08,XC,C1,2038,334.8781230243903,2015,December,8
2015-12-09,XC,C1,2038,334.62643478048784,2015,December,9
2015-12-10,XC,C1,2038,334.3747465365854,2015,December,10
2015-12-11,XC,C1,2038,334.12305829268297,2015,December,11
2015-12-12,XC,C1,2038,333.87137004878053,2015,December,12
2015-12-13,XC,C1,2038,333.61968180487804,2015,December,13
2015-12-14,XC,C1,2038,333.3679935609756,2015,December,14
2015-12-15,XC,C1,2038,333.11630531707317,2015,December,15
2015-12-16,XC,C1,2038,332.86461707317073,2015,December,16
2015-12-17,XC,C1,2038,332.6129288292683,2015,December,17
2015-12-18,XC,C1,2038,332.36124058536586,2015,December,18
2015-12-19,XC,C1,2038,332.1095523414634,2015,December,19
2015-12-20,XC,C1,2038,331.857864097561,2015,December,20
2015-12-21,XC,C1,2038,331.60617585365856,2015,December,21
2015-12-22,XC,C1,2038,331.3544876097561,2015,December,22
2015-12-23,XC,C1,2038,331.1027993658537,2015,December,23
2015-12-24,XC,C1,2038,330.85111112195125,2015,December,24
2015-12-25,XC,C1,2038,330.5994228780488,2015,December,25
2015-12-26,XC,C1,2038,330.3477346341464,2015,December,26
2015-12-27,XC,C1,2038,330.09604639024394,2015,December,27
2015-12-28,XC,C1,2038,329.8443581463415,2015,December,28
2015-12-29,XC,C1,2038,329.592669902439,2015,December,29
2015-12-30,XC,C1,2038,329.3409816585366,2015,December,30
2015-12-31,XC,C1,2038,329.08929341463414,2015,December,31
2016-01-01,XC,C1,2038,328.8376051707317,2016,January,1
2016-01-02,XC,C1,2038,328.58591692682927,2016,January,2
2016-01-03,XC,C1,2038,328.33422868292683,2016,January,3
2016-01-04,XC,C1,2038,328.0825404390244,2016,January,4
2016-01-05,XC,C1,2038,327.83085219512196,2016,January,5
2016-01-06,XC,C1,2038,327.5791639512195,2016,January,6
2016-01-07,XC,C1,2038,327.3274757073171,2016,January,7
2016-01-08,XC,C1,2038,327.07578746341466,2016,January,8
2016-01-09,XC,C1,2038,326.8240992195122,2016,January,9
2016-01-10,XC,C1,2038,326.5724109756098,2016,January,10
2016-01-11,XC,C1,2038,326.32072273170735,2016,January,11
2016-01-12,XC,C1,2038,326.0690344878049,2016,January,12
2016-01-13,XC,C1,2038,325.8173462439025,2016,January,13
2016-01-14,XC,C1,2038,325.56565800000004,2016,January,14
2016-01-15,XC,C1,2038,325.31396975609755,2016,January,15
2016-01-16,XC,C1,2038,325.0622815121951,2016,January,16
2016-01-17,XC,C1,2038,324.8105932682927,2016,January,17
2016-01-18,XC,C1,2038,324.55890502439024,2016,January,18
2016-01-19,XC,C1,2038,324.3072167804878,2016,January,19
2016-01-20,XC,C1,2038,324.05552853658537,2016,January,20
2016-01-21,XC,C1,2038,323.80384029268293,2016,January,21
2016-01-22,XC,C1,2038,323.5521520487805,2016,January,22
2016-01-23,XC,C1,2038,323.30046380487806,2016,January,23
2016-01-24,XC,C1,2038,323.0487755609756,2016,January,24
2016-01-25,XC,C1,2038,322.7970873170732,2016,January,25
2016-01-26,XC,C1,2038,322.54539907317076,2016,January,26
2016-01-27,XC,C1,2038,322.2937108292683,2016,January,27
2016-01-28,XC,C1,2038,322.0420225853659,2016,January,28
2016-01-29,XC,C1,2038,321.79033434146345,2016,January,29
2016-01-30,XC,C1,2038,321.538646097561,2016,January,30
2016-01-31,XC,C1,2038,321.2869578536586,2016,January,31
2016-02-01,XC,C1,2038,321.0352696097561,2016,February,1
2016-02-02,XC,C1,2038,320.78358136585365,2016,February,2
2016-02-03,XC,C1,2038,320.5318931219512,2016,February,3
2016-02-04,XC,C1,2038,320.2802048780488,2016,February,4
2016-02-05,XC,C1,2038,320.02851663414634,2016,February,5
2016-02-06,XC,C1,2038,319.7768283902439,2016,February,6
2016-02-07,XC,C1,2038,319.52514014634147,2016,February,7
2016-02-08,XC,C1,2038,319.27345190243904,2016,February,8
2016-02-09,XC,C1,2038,319.0217636585366,2016,February,9
2016-02-10,XC,C1,2038,318.77007541463416,2016,February,10
2016-02-11,XC,C1,2038,318.5183871707317,2016,February,11
2016-02-12,XC,C1,2038,318.2666989268293,2016,February,12
2016-02-13,XC,C1,2038,318.01501068292686,2016,February,13
2016-02-14,XC,C1,2038,317.7633224390244,2016,February,14
2016-02-15,XC,C1,2038,317.511634195122,2016,February,15
2016-02-16,XC,C1,2038,317.2599459512195,2016,February,16
2016-02-17,XC,C1,2038,317.00825770731706,2016,February,17
2016-02-18,XC,C1,2038,316.7565694634146,2016,February,18
2016-02-19,XC,C1,2038,316.5048812195122,2016,February,19
2016-02-20,XC,C1,2038,316.25319297560975,2016,February,20
2016-02-21,XC,C1,2038,316.0015047317073,2016,February,21
2016-02-22,XC,C1,2038,315.7498164878049,2016,February,22
2016-02-23,XC,C1,2038,315.49812824390244,2016,February,23
2016-02-24,XC,C1,2038,315.24644,2016,February,24
2016-02-25,XC,C1,2038,315.76483085714284,2016,February,25
2016-02-26,XC,C1,2038,316.28322171428573,2016,February,26
2016-02-27,XC,C1,2038,316.80161257142856,2016,February,27
2016-02-28,XC,C1,2038,317.32000342857145,2016,February,28
2016-02-29,XC,C1,2038,317.8383942857143,2016,February,29
2016-03-01,XC,C1,2038,318.3567851428571,2016,March,1
2016-03-02,XC,C1,2038,318.875176,2016,March,2
2016-03-03,XC,C1,2038,319.39356685714284,2016,March,3
2016-03-04,XC,C1,2038,319.91195771428573,2016,March,4
2016-03-05,XC,C1,2038,320.43034857142857,2016,March,5
2016-03-06,XC,C1,2038,320.94873942857146,2016,March,6
2016-03-07,XC,C1,2038,321.4671302857143,2016,March,7
2016-03-08,XC,C1,2038,321.9855211428571,2016,March,8
2016-03-09,XC,C1,2038,322.503912,2016,March,9
2016-03-10,XC,C1,2038,323.02230285714285,2016,March,10
2016-03-11,XC,C1,2038,323.54069371428574,2016,March,11
2016-03-12,XC,C1,2038,324.05908457142857,2016,March,12
2016-03-13,XC,C1,2038,324.5774754285714,2016,March,13
2016-03-14,XC,C1,2038,325.0958662857143,2016,March,14
2016-03-15,XC,C1,2038,325.6142571428571,2016,March,15
2016-03-16,XC,C1,2038,326.132648,2016,March,16
2016-03-17,XC,C1,2038,326.65103885714285,2016,March,17
2016-03-18,XC,C1,2038,327.16942971428574,2016,March,18
2016-03-19,XC,C1,2038,327.6878205714286,2016,March,19
2016-03-20,XC,C1,2038,328.2062114285714,2016,March,20
2016-03-21,XC,C1,2038,328.7246022857143,2016,March,21
2016-03-22,XC,C1,2038,329.24299314285713,2016,March,22
2016-03-23,XC,C1,2038,329.761384,2016,March,23
2016-03-24,XC,C1,2038,330.27977485714285,2016,March,24
2016-03-25,XC,C1,2038,330.7981657142857,2016,March,25
2016-03-26,XC,C1,2038,331.3165565714286,2016,March,26
2016-03-27,XC,C1,2038,331.8349474285714,2016,March,27
2016-03-28,XC,C1,2038,332.3533382857143,2016,March,28
2016-03-29,XC,C1,2038,332.87172914285713,2016,March,29
2016-03-30,XC,C1,2038,333.39012,2016,March,30
2016-03-31,XC,C1,2038,333.90851085714286,2016,March,31
2016-04-01,XC,C1,2038,334.4269017142857,2016,April,1
2016-04-02,XC,C1,2038,334.9452925714286,2016,April,2
2016-04-03,XC,C1,2038,335.4636834285714,2016,April,3
2016-04-04,XC,C1,2038,335.9820742857143,2016,April,4
2016-04-05,XC,C1,2038,336.50046514285714,2016,April,5
2016-04-06,XC,C1,2038,337.01885599999997,2016,April,6
2016-04-07,XC,C1,2038,337.53724685714286,2016,April,7
2016-04-08,XC,C1,2038,338.0556377142857,2016,April,8
2016-04-09,XC,C1,2038,338.5740285714286,2016,April,9
2016-04-10,XC,C1,2038,339.0924194285714,2016,April,10
2016-04-11,XC,C1,2038,339.61081028571425,2016,April,11
2016-04-12,XC,C1,2038,340.12920114285714,2016,April,12
2016-04-13,XC,C1,2038,340.647592,2016,April,13
2016-04-14,XC,C1,2038,341.16598285714286,2016,April,14
2016-04-15,XC,C1,2038,341.6843737142857,2016,April,15
2016-04-16,XC,C1,2038,342.2027645714286,2016,April,16
2016-04-17,XC,C1,2038,342.7211554285714,2016,April,17
2016-04-18,XC,C1,2038,343.23954628571425,2016,April,18
2016-04-19,XC,C1,2038,343.75793714285714,2016,April,19
2016-04-20,XC,C1,2038,344.276328,2016,April,20
2016-04-21,XC,C1,2038,344.79471885714287,2016,April,21
2016-04-22,XC,C1,2038,345.3131097142857,2016,April,22
2016-04-23,XC,C1,2038,345.83150057142853,2016,April,23
2016-04-24,XC,C1,2038,346.3498914285714,2016,April,24
2016-04-25,XC,C1,2038,346.86828228571426,2016,April,25
2016-04-26,XC,C1,2038,347.38667314285715,2016,April,26
2016-04-27,XC,C1,2038,347.905064,2016,April,27
2016-04-28,XC,C1,2038,348.4234548571428,2016,April,28
2016-04-29,XC,C1,2038,348.9418457142857,2016,April,29
2016-04-30,XC,C1,2038,349.46023657142854,2016,April,30
2016-05-01,XC,C1,2038,349.97862742857143,2016,May,1
2016-05-02,XC,C1,2038,350.49701828571426,2016,May,2
2016-05-03,XC,C1,2038,351.01540914285715,2016,May,3
2016-05-04,XC,C1,2038,351.5338,2016,May,4
2016-05-05,XC,C1,2038,352.39680296103893,2016,May,5
2016-05-06,XC,C1,2038,353.25980592207793,2016,May,6
2016-05-07,XC,C1,2038,354.1228088831169,2016,May,7
2016-05-08,XC,C1,2038,354.9858118441558,2016,May,8
2016-05-09,XC,C1,2038,355.8488148051948,2016,May,9
2016-05-10,XC,C1,2038,356.71181776623376,2016,May,10
2016-05-11,XC,C1,2038,357.5748207272727,2016,May,11
2016-05-12,XC,C1,2038,358.43782368831165,2016,May,12
2016-05-13,XC,C1,2038,359.30082664935065,2016,May,13
2016-05-14,XC,C1,2038,360.1638296103896,2016,May,14
2016-05-15,XC,C1,2038,361.02683257142854,2016,May,15
2016-05-16,XC,C1,2038,361.88983553246754,2016,May,16
2016-05-17,XC,C1,2038,362.7528384935065,2016,May,17
2016-05-18,XC,C1,2038,363.61584145454543,2016,May,18
2016-05-19,XC,C1,2038,364.4788444155844,2016,May,19
2016-05-20,XC,C1,2038,365.3418473766234,2016,May,20
2016-05-21,XC,C1,2038,366.2048503376623,2016,May,21
2016-05-22,XC,C1,2038,367.06785329870127,2016,May,22
2016-05-23,XC,C1,2038,367.93085625974027,2016,May,23
2016-05-24,XC,C1,2038,368.7938592207792,2016,May,24
2016-05-25,XC,C1,2038,369.65686218181816,2016,May,25
2016-05-26,XC,C1,2038,370.51986514285716,2016,May,26
2016-05-27,XC,C1,2038,371.3828681038961,2016,May,27
